CustomerID,InvoiceID,InvoiceDate,Amount,ProductCategory,Quantity,UnitPrice
C1060,INV-600591,2025-07-02 00:00:00,232.05,Home & Smart Living,1,232.05
C1060,INV-600591,2025-07-02 00:00:00,221.42,Home & Smart Living,1,221.42
C1202,INV-601733,2025-07-02 00:00:00,168.72,Home & Smart Living,4,42.18
C1126,INV-601160,2025-07-02 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1126,INV-601160,2025-07-02 00:00:00,84.35,Electronics & Gadgets,1,84.35
C1664,INV-602928,2025-07-02 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1115,INV-601073,2025-07-02 00:00:00,126.09,Home & Smart Living,1,126.09
C1150,INV-601347,2025-07-02 00:00:00,241.22,Apparel & Designer Wear,2,120.61
C1147,INV-601323,2025-07-02 00:00:00,201.28,Gourmet Foods & Coffee,4,50.32
C1126,INV-601160,2025-07-02 00:00:00,71.86,Apparel & Designer Wear,1,71.86
C1542,INV-602438,2025-07-03 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1065,INV-600643,2025-07-03 00:00:00,60.07,Beauty & Wellness,1,60.07
C1069,INV-600683,2025-07-03 00:00:00,113.55,Gourmet Foods & Coffee,3,37.85
C1676,INV-602945,2025-07-03 00:00:00,35.0,Home & Smart Living,1,35.0
C1692,INV-602969,2025-07-03 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1065,INV-600643,2025-07-03 00:00:00,141.94,Home & Smart Living,1,141.94
C1692,INV-602969,2025-07-03 00:00:00,42.0,Sports & Outdoors,1,42.0
C1065,INV-600643,2025-07-03 00:00:00,66.89,Apparel & Designer Wear,1,66.89
C1676,INV-602945,2025-07-03 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1175,INV-601530,2025-07-03 00:00:00,51.06,Gourmet Foods & Coffee,2,25.53
C1069,INV-600683,2025-07-03 00:00:00,143.31,Home & Smart Living,1,143.31
C1175,INV-601530,2025-07-03 00:00:00,53.63,Gourmet Foods & Coffee,1,53.63
C1175,INV-601530,2025-07-03 00:00:00,64.75,Gourmet Foods & Coffee,1,64.75
C1542,INV-602438,2025-07-03 00:00:00,35.0,Home & Smart Living,1,35.0
C1041,INV-600402,2025-07-03 00:00:00,94.64,Sports & Outdoors,1,94.64
C1041,INV-600402,2025-07-03 00:00:00,153.24,Electronics & Gadgets,2,76.62
C1041,INV-600402,2025-07-03 00:00:00,136.05,Sports & Outdoors,1,136.05
C1479,INV-602317,2025-07-03 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1479,INV-602317,2025-07-03 00:00:00,68.67,Sports & Outdoors,1,68.67
C1571,INV-602514,2025-07-04 00:00:00,388.5,Sports & Outdoors,2,194.25
C1139,INV-601251,2025-07-04 00:00:00,155.58,Electronics & Gadgets,2,77.79
C1139,INV-601251,2025-07-04 00:00:00,79.02,Gourmet Foods & Coffee,1,79.02
C1087,INV-600861,2025-07-04 00:00:00,117.52,Gourmet Foods & Coffee,2,58.76
C1190,INV-601643,2025-07-04 00:00:00,136.64,Home & Smart Living,1,136.64
C1190,INV-601643,2025-07-04 00:00:00,90.0,Gourmet Foods & Coffee,2,45.0
C1191,INV-601652,2025-07-04 00:00:00,317.38,Home & Smart Living,2,158.69
C1103,INV-600987,2025-07-04 00:00:00,126.4,Sports & Outdoors,2,63.2
C1087,INV-600861,2025-07-04 00:00:00,118.16,Apparel & Designer Wear,2,59.08
C1198,INV-601704,2025-07-04 00:00:00,92.19,Beauty & Wellness,1,92.19
C1490,INV-602350,2025-07-04 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1490,INV-602350,2025-07-04 00:00:00,52.46,Gourmet Foods & Coffee,2,26.23
C1198,INV-601704,2025-07-04 00:00:00,60.04,Home & Smart Living,1,60.04
C1087,INV-600861,2025-07-04 00:00:00,147.85,Beauty & Wellness,5,29.57
C1172,INV-601510,2025-07-04 00:00:00,129.85,Gourmet Foods & Coffee,5,25.97
C1490,INV-602350,2025-07-04 00:00:00,53.72,Apparel & Designer Wear,1,53.72
C1035,INV-600343,2025-07-05 00:00:00,137.24,Beauty & Wellness,2,68.62
C1046,INV-600451,2025-07-05 00:00:00,217.86,Apparel & Designer Wear,2,108.93
C1035,INV-600343,2025-07-05 00:00:00,75.07,Sports & Outdoors,1,75.07
C1003,INV-600021,2025-07-05 00:00:00,200.22,Apparel & Designer Wear,6,33.37
C1053,INV-600522,2025-07-05 00:00:00,131.02,Gourmet Foods & Coffee,2,65.51
C1122,INV-601125,2025-07-05 00:00:00,85.19,Beauty & Wellness,1,85.19
C1054,INV-600532,2025-07-05 00:00:00,364.7,Gourmet Foods & Coffee,7,52.1
C1053,INV-600522,2025-07-05 00:00:00,130.0,Electronics & Gadgets,2,65.0
C1122,INV-601125,2025-07-05 00:00:00,61.2,Gourmet Foods & Coffee,1,61.2
C1045,INV-600441,2025-07-05 00:00:00,157.44,Apparel & Designer Wear,2,78.72
C1045,INV-600441,2025-07-05 00:00:00,132.2,Sports & Outdoors,1,132.2
C1035,INV-600343,2025-07-05 00:00:00,82.1,Sports & Outdoors,1,82.1
C1122,INV-601125,2025-07-05 00:00:00,48.86,Gourmet Foods & Coffee,2,24.43
C1182,INV-601581,2025-07-05 00:00:00,183.81,Apparel & Designer Wear,1,183.81
C1032,INV-600313,2025-07-05 00:00:00,161.4,Sports & Outdoors,1,161.4
C1040,INV-600392,2025-07-05 00:00:00,65.5,Sports & Outdoors,1,65.5
C1080,INV-600793,2025-07-05 00:00:00,121.75,Electronics & Gadgets,1,121.75
C1032,INV-600313,2025-07-05 00:00:00,115.71,Gourmet Foods & Coffee,3,38.57
C1136,INV-601231,2025-07-05 00:00:00,103.41,Gourmet Foods & Coffee,3,34.47
C1136,INV-601231,2025-07-05 00:00:00,79.86,Gourmet Foods & Coffee,3,26.62
C1077,INV-600761,2025-07-05 00:00:00,126.78,Electronics & Gadgets,1,126.78
C1053,INV-600522,2025-07-05 00:00:00,88.59,Sports & Outdoors,1,88.59
C1143,INV-601286,2025-07-05 00:00:00,71.35,Home & Smart Living,1,71.35
C1045,INV-600441,2025-07-05 00:00:00,75.72,Beauty & Wellness,3,25.24
C1077,INV-600761,2025-07-05 00:00:00,101.74,Sports & Outdoors,1,101.74
C1143,INV-601286,2025-07-05 00:00:00,92.09,Beauty & Wellness,1,92.09
C1080,INV-600793,2025-07-05 00:00:00,158.76,Sports & Outdoors,1,158.76
C1091,INV-600901,2025-07-05 00:00:00,140.02,Beauty & Wellness,2,70.01
C1561,INV-602465,2025-07-05 00:00:00,41.34,Beauty & Wellness,1,41.34
C1143,INV-601286,2025-07-05 00:00:00,47.42,Home & Smart Living,1,47.42
C1040,INV-600392,2025-07-05 00:00:00,134.04,Gourmet Foods & Coffee,6,22.34
C1130,INV-601188,2025-07-05 00:00:00,159.12,Gourmet Foods & Coffee,3,53.04
C1040,INV-600392,2025-07-05 00:00:00,73.7,Gourmet Foods & Coffee,5,14.74
C1112,INV-601049,2025-07-06 00:00:00,303.68,Home & Smart Living,2,151.84
C1154,INV-601375,2025-07-06 00:00:00,103.43,Home & Smart Living,1,103.43
C1434,INV-602179,2025-07-06 00:00:00,26.15,Gourmet Foods & Coffee,1,26.15
C1154,INV-601375,2025-07-06 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1177,INV-601546,2025-07-06 00:00:00,82.78,Home & Smart Living,1,82.78
C1434,INV-602179,2025-07-06 00:00:00,25.49,Beauty & Wellness,1,25.49
C1177,INV-601546,2025-07-06 00:00:00,86.94,Gourmet Foods & Coffee,3,28.98
C1500,INV-602380,2025-07-06 00:00:00,107.12,Apparel & Designer Wear,1,107.12
C1434,INV-602179,2025-07-06 00:00:00,51.02,Home & Smart Living,1,51.02
C1154,INV-601375,2025-07-06 00:00:00,47.34,Gourmet Foods & Coffee,3,15.78
C1177,INV-601546,2025-07-06 00:00:00,104.74,Electronics & Gadgets,1,104.74
C1163,INV-601439,2025-07-06 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1478,INV-602313,2025-07-06 00:00:00,33.63,Gourmet Foods & Coffee,1,33.63
C1163,INV-601439,2025-07-06 00:00:00,100.29,Sports & Outdoors,1,100.29
C1163,INV-601439,2025-07-06 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1478,INV-602313,2025-07-06 00:00:00,54.77,Apparel & Designer Wear,1,54.77
C1592,INV-602619,2025-07-07 00:00:00,76.05,Electronics & Gadgets,1,76.05
C1592,INV-602619,2025-07-07 00:00:00,86.26,Sports & Outdoors,2,43.13
C1119,INV-601104,2025-07-07 00:00:00,63.12,Beauty & Wellness,1,63.12
C1119,INV-601104,2025-07-07 00:00:00,46.07,Gourmet Foods & Coffee,1,46.07
C1119,INV-601104,2025-07-07 00:00:00,70.68,Beauty & Wellness,1,70.68
C1485,INV-602337,2025-07-07 00:00:00,148.31,Home & Smart Living,1,148.31
C1185,INV-601605,2025-07-07 00:00:00,148.48,Gourmet Foods & Coffee,2,74.24
C1048,INV-600472,2025-07-07 00:00:00,63.53,Gourmet Foods & Coffee,1,63.53
C1185,INV-601605,2025-07-07 00:00:00,137.05,Home & Smart Living,1,137.05
C1048,INV-600472,2025-07-07 00:00:00,150.69,Home & Smart Living,1,150.69
C1048,INV-600472,2025-07-07 00:00:00,125.54,Electronics & Gadgets,1,125.54
C1153,INV-601367,2025-07-07 00:00:00,137.6,Apparel & Designer Wear,1,137.6
C1592,INV-602619,2025-07-07 00:00:00,82.9,Sports & Outdoors,1,82.9
C1100,INV-600963,2025-07-08 00:00:00,282.2,Beauty & Wellness,4,70.55
C1090,INV-600892,2025-07-08 00:00:00,477.21,Electronics & Gadgets,1,477.21
C1124,INV-601143,2025-07-08 00:00:00,73.67,Home & Smart Living,1,73.67
C1124,INV-601143,2025-07-08 00:00:00,116.22,Beauty & Wellness,2,58.11
C1438,INV-602195,2025-07-08 00:00:00,42.41,Beauty & Wellness,1,42.41
C1431,INV-602169,2025-07-08 00:00:00,82.56,Electronics & Gadgets,1,82.56
C1038,INV-600370,2025-07-08 00:00:00,208.24,Beauty & Wellness,2,104.12
C1431,INV-602169,2025-07-08 00:00:00,57.85,Sports & Outdoors,1,57.85
C1082,INV-600809,2025-07-08 00:00:00,182.52,Home & Smart Living,1,182.52
C1082,INV-600809,2025-07-08 00:00:00,96.5,Beauty & Wellness,1,96.5
C1038,INV-600370,2025-07-08 00:00:00,172.11,Home & Smart Living,3,57.37
C1438,INV-602195,2025-07-08 00:00:00,52.75,Apparel & Designer Wear,1,52.75
C1093,INV-600918,2025-07-08 00:00:00,95.27,Gourmet Foods & Coffee,1,95.27
C1438,INV-602195,2025-07-08 00:00:00,35.0,Home & Smart Living,1,35.0
C1141,INV-601270,2025-07-08 00:00:00,197.08,Beauty & Wellness,4,49.27
C1093,INV-600918,2025-07-08 00:00:00,56.79,Sports & Outdoors,1,56.79
C1093,INV-600918,2025-07-08 00:00:00,79.99,Apparel & Designer Wear,1,79.99
C1505,INV-602389,2025-07-08 00:00:00,42.14,Gourmet Foods & Coffee,1,42.14
C1480,INV-602320,2025-07-09 00:00:00,28.74,Apparel & Designer Wear,1,28.74
C1480,INV-602320,2025-07-09 00:00:00,55.78,Apparel & Designer Wear,1,55.78
C1539,INV-602433,2025-07-09 00:00:00,42.44,Home & Smart Living,1,42.44
C1539,INV-602433,2025-07-09 00:00:00,28.0,Apparel & Designer Wear,1,28.0
C1536,INV-602428,2025-07-09 00:00:00,35.0,Home & Smart Living,1,35.0
C1536,INV-602428,2025-07-09 00:00:00,22.71,Beauty & Wellness,1,22.71
C1480,INV-602320,2025-07-09 00:00:00,41.72,Apparel & Designer Wear,1,41.72
C1536,INV-602428,2025-07-09 00:00:00,29.85,Beauty & Wellness,1,29.85
C1108,INV-601023,2025-07-09 00:00:00,287.76,Gourmet Foods & Coffee,6,47.96
C1497,INV-602369,2025-07-10 00:00:00,70.98,Apparel & Designer Wear,2,35.49
C1197,INV-601700,2025-07-10 00:00:00,75.96,Home & Smart Living,1,75.96
C1029,INV-600281,2025-07-10 00:00:00,94.44,Beauty & Wellness,4,23.61
C1029,INV-600281,2025-07-10 00:00:00,81.8,Gourmet Foods & Coffee,4,20.45
C1197,INV-601700,2025-07-10 00:00:00,92.0,Sports & Outdoors,1,92.0
C1428,INV-602161,2025-07-10 00:00:00,28.0,Apparel & Designer Wear,1,28.0
C1098,INV-600953,2025-07-10 00:00:00,319.62,Sports & Outdoors,7,45.66
C1029,INV-600281,2025-07-10 00:00:00,99.59,Electronics & Gadgets,1,99.59
C1197,INV-601700,2025-07-10 00:00:00,75.0,Sports & Outdoors,1,75.0
C1094,INV-600925,2025-07-10 00:00:00,150.98,Electronics & Gadgets,1,150.98
C1094,INV-600925,2025-07-10 00:00:00,90.09,Home & Smart Living,1,90.09
C1428,INV-602161,2025-07-10 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1624,INV-602783,2025-07-10 00:00:00,155.67,Beauty & Wellness,3,51.89
C1624,INV-602783,2025-07-10 00:00:00,181.68,Apparel & Designer Wear,3,60.56
C1144,INV-601297,2025-07-10 00:00:00,281.49,Sports & Outdoors,3,93.83
C1428,INV-602161,2025-07-10 00:00:00,50.23,Sports & Outdoors,1,50.23
C1613,INV-602723,2025-07-10 00:00:00,246.6,Home & Smart Living,6,41.1
C1085,INV-600841,2025-07-11 00:00:00,150.48,Gourmet Foods & Coffee,2,75.24
C1084,INV-600829,2025-07-11 00:00:00,96.56,Beauty & Wellness,1,96.56
C1603,INV-602680,2025-07-11 00:00:00,85.12,Sports & Outdoors,1,85.12
C1567,INV-602494,2025-07-11 00:00:00,288.33,Electronics & Gadgets,1,288.33
C1603,INV-602680,2025-07-11 00:00:00,101.2,Electronics & Gadgets,1,101.2
C1085,INV-600841,2025-07-11 00:00:00,83.8,Apparel & Designer Wear,2,41.9
C1085,INV-600841,2025-07-11 00:00:00,117.45,Home & Smart Living,1,117.45
C1084,INV-600829,2025-07-11 00:00:00,96.64,Home & Smart Living,1,96.64
C1603,INV-602680,2025-07-11 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1084,INV-600829,2025-07-11 00:00:00,96.42,Gourmet Foods & Coffee,6,16.07
C1002,INV-600012,2025-07-11 00:00:00,166.44,Apparel & Designer Wear,4,41.61
C1002,INV-600012,2025-07-11 00:00:00,149.91,Sports & Outdoors,1,149.91
C1466,INV-602280,2025-07-11 00:00:00,70.05,Gourmet Foods & Coffee,3,23.35
C1466,INV-602280,2025-07-11 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1262,INV-601909,2025-07-11 00:00:00,190.06,Apparel & Designer Wear,1,190.06
C1014,INV-600135,2025-07-12 00:00:00,92.67,Home & Smart Living,1,92.67
C1448,INV-602223,2025-07-12 00:00:00,80.28,Sports & Outdoors,1,80.28
C1014,INV-600135,2025-07-12 00:00:00,133.24,Home & Smart Living,2,66.62
C1033,INV-600324,2025-07-12 00:00:00,313.42,Home & Smart Living,1,313.42
C1171,INV-601501,2025-07-12 00:00:00,72.68,Beauty & Wellness,1,72.68
C1014,INV-600135,2025-07-12 00:00:00,73.22,Apparel & Designer Wear,1,73.22
C1448,INV-602223,2025-07-12 00:00:00,53.28,Home & Smart Living,1,53.28
C1131,INV-601196,2025-07-12 00:00:00,61.97,Gourmet Foods & Coffee,1,61.97
C1169,INV-601484,2025-07-12 00:00:00,136.6,Gourmet Foods & Coffee,2,68.3
C1049,INV-600483,2025-07-12 00:00:00,200.06,Gourmet Foods & Coffee,7,28.58
C1131,INV-601196,2025-07-12 00:00:00,138.35,Sports & Outdoors,1,138.35
C1049,INV-600483,2025-07-12 00:00:00,118.59,Sports & Outdoors,1,118.59
C1169,INV-601484,2025-07-12 00:00:00,130.02,Beauty & Wellness,2,65.01
C1171,INV-601501,2025-07-12 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1171,INV-601501,2025-07-12 00:00:00,63.81,Sports & Outdoors,1,63.81
C1166,INV-601464,2025-07-12 00:00:00,127.7,Gourmet Foods & Coffee,2,63.85
C1465,INV-602276,2025-07-12 00:00:00,50.96,Sports & Outdoors,1,50.96
C1465,INV-602276,2025-07-12 00:00:00,64.02,Gourmet Foods & Coffee,2,32.01
C1061,INV-600601,2025-07-13 00:00:00,284.19,Sports & Outdoors,1,284.19
C1036,INV-600352,2025-07-13 00:00:00,391.8,Gourmet Foods & Coffee,12,32.65
C1044,INV-600432,2025-07-13 00:00:00,200.1,Home & Smart Living,2,100.05
C1044,INV-600432,2025-07-13 00:00:00,199.32,Apparel & Designer Wear,1,199.32
C1657,INV-602910,2025-07-13 00:00:00,544.32,Electronics & Gadgets,3,181.44
C1058,INV-600569,2025-07-13 00:00:00,360.24,Beauty & Wellness,4,90.06
C1157,INV-601395,2025-07-13 00:00:00,71.02,Home & Smart Living,2,35.51
C1157,INV-601395,2025-07-13 00:00:00,156.82,Sports & Outdoors,1,156.82
C1059,INV-600580,2025-07-14 00:00:00,345.65,Beauty & Wellness,5,69.13
C1595,INV-602634,2025-07-14 00:00:00,83.1,Sports & Outdoors,1,83.1
C1595,INV-602634,2025-07-14 00:00:00,149.78,Apparel & Designer Wear,2,74.89
C1102,INV-600979,2025-07-14 00:00:00,133.7,Beauty & Wellness,2,66.85
C1075,INV-600741,2025-07-14 00:00:00,208.32,Home & Smart Living,1,208.32
C1102,INV-600979,2025-07-14 00:00:00,159.9,Sports & Outdoors,3,53.3
C1075,INV-600741,2025-07-14 00:00:00,117.5,Beauty & Wellness,1,117.5
C1656,INV-602905,2025-07-14 00:00:00,137.5,Beauty & Wellness,5,27.5
C1656,INV-602905,2025-07-14 00:00:00,197.82,Beauty & Wellness,6,32.97
C1656,INV-602905,2025-07-14 00:00:00,98.32,Gourmet Foods & Coffee,2,49.16
C1078,INV-600771,2025-07-14 00:00:00,299.6,Beauty & Wellness,7,42.8
C1063,INV-600623,2025-07-14 00:00:00,232.04,Beauty & Wellness,4,58.01
C1063,INV-600623,2025-07-14 00:00:00,160.36,Home & Smart Living,4,40.09
C1462,INV-602265,2025-07-14 00:00:00,151.64,Sports & Outdoors,2,75.82
C1432,INV-602173,2025-07-15 00:00:00,107.1,Gourmet Foods & Coffee,3,35.7
C1196,INV-601691,2025-07-15 00:00:00,89.86,Electronics & Gadgets,1,89.86
C1196,INV-601691,2025-07-15 00:00:00,40.95,Apparel & Designer Wear,1,40.95
C1222,INV-601791,2025-07-15 00:00:00,53.15,Beauty & Wellness,1,53.15
C1222,INV-601791,2025-07-15 00:00:00,68.02,Gourmet Foods & Coffee,2,34.01
C1196,INV-601691,2025-07-15 00:00:00,43.2,Gourmet Foods & Coffee,2,21.6
C1089,INV-600882,2025-07-15 00:00:00,328.11,Home & Smart Living,3,109.37
C1121,INV-601117,2025-07-15 00:00:00,136.71,Beauty & Wellness,1,136.71
C1133,INV-601210,2025-07-15 00:00:00,138.27,Electronics & Gadgets,1,138.27
C1121,INV-601117,2025-07-15 00:00:00,119.82,Electronics & Gadgets,1,119.82
C1133,INV-601210,2025-07-15 00:00:00,132.83,Sports & Outdoors,1,132.83
C1116,INV-601081,2025-07-15 00:00:00,163.71,Beauty & Wellness,3,54.57
C1101,INV-600972,2025-07-16 00:00:00,47.78,Beauty & Wellness,1,47.78
C1017,INV-600163,2025-07-16 00:00:00,125.68,Apparel & Designer Wear,2,62.84
C1101,INV-600972,2025-07-16 00:00:00,70.68,Beauty & Wellness,1,70.68
C1006,INV-600053,2025-07-16 00:00:00,310.37,Sports & Outdoors,1,310.37
C1443,INV-602210,2025-07-16 00:00:00,102.08,Electronics & Gadgets,1,102.08
C1164,INV-601446,2025-07-16 00:00:00,106.06,Electronics & Gadgets,1,106.06
C1164,INV-601446,2025-07-16 00:00:00,56.67,Gourmet Foods & Coffee,3,18.89
C1155,INV-601380,2025-07-16 00:00:00,103.94,Apparel & Designer Wear,2,51.97
C1164,INV-601446,2025-07-16 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1017,INV-600163,2025-07-16 00:00:00,70.36,Home & Smart Living,1,70.36
C1017,INV-600163,2025-07-16 00:00:00,156.84,Electronics & Gadgets,1,156.84
C1155,INV-601380,2025-07-16 00:00:00,44.39,Apparel & Designer Wear,1,44.39
C1155,INV-601380,2025-07-16 00:00:00,99.67,Electronics & Gadgets,1,99.67
C1178,INV-601555,2025-07-16 00:00:00,247.58,Apparel & Designer Wear,2,123.79
C1101,INV-600972,2025-07-16 00:00:00,68.92,Electronics & Gadgets,1,68.92
C1562,INV-602467,2025-07-17 00:00:00,35.0,Home & Smart Living,1,35.0
C1455,INV-602241,2025-07-17 00:00:00,73.08,Beauty & Wellness,1,73.08
C1455,INV-602241,2025-07-17 00:00:00,65.14,Beauty & Wellness,1,65.14
C1566,INV-602488,2025-07-17 00:00:00,154.29,Beauty & Wellness,3,51.43
C1460,INV-602258,2025-07-17 00:00:00,33.84,Gourmet Foods & Coffee,2,16.92
C1460,INV-602258,2025-07-17 00:00:00,40.28,Gourmet Foods & Coffee,1,40.28
C1460,INV-602258,2025-07-17 00:00:00,28.0,Apparel & Designer Wear,1,28.0
C1562,INV-602467,2025-07-17 00:00:00,45.45,Apparel & Designer Wear,1,45.45
C1231,INV-601821,2025-07-17 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1566,INV-602488,2025-07-17 00:00:00,193.43,Apparel & Designer Wear,1,193.43
C1231,INV-601821,2025-07-17 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1013,INV-600124,2025-07-17 00:00:00,235.43,Gourmet Foods & Coffee,13,18.11
C1013,INV-600124,2025-07-17 00:00:00,140.78,Home & Smart Living,1,140.78
C1022,INV-600214,2025-07-17 00:00:00,201.5,Beauty & Wellness,2,100.75
C1022,INV-600214,2025-07-17 00:00:00,209.9,Electronics & Gadgets,1,209.9
C1167,INV-601468,2025-07-17 00:00:00,205.31,Gourmet Foods & Coffee,7,29.33
C1231,INV-601821,2025-07-17 00:00:00,44.07,Home & Smart Living,1,44.07
C1120,INV-601110,2025-07-17 00:00:00,134.6,Home & Smart Living,1,134.6
C1120,INV-601110,2025-07-17 00:00:00,63.78,Beauty & Wellness,2,31.89
C1284,INV-601972,2025-07-17 00:00:00,117.96,Beauty & Wellness,1,117.96
C1051,INV-600503,2025-07-17 00:00:00,215.86,Apparel & Designer Wear,2,107.93
C1051,INV-600503,2025-07-17 00:00:00,189.56,Home & Smart Living,1,189.56
C1284,INV-601972,2025-07-17 00:00:00,116.41,Electronics & Gadgets,1,116.41
C1602,INV-602674,2025-07-18 00:00:00,103.13,Electronics & Gadgets,1,103.13
C1602,INV-602674,2025-07-18 00:00:00,154.2,Gourmet Foods & Coffee,6,25.7
C1019,INV-600182,2025-07-18 00:00:00,178.71,Home & Smart Living,1,178.71
C1019,INV-600182,2025-07-18 00:00:00,136.56,Electronics & Gadgets,1,136.56
C1581,INV-602564,2025-07-18 00:00:00,297.96,Home & Smart Living,3,99.32
C1252,INV-601876,2025-07-18 00:00:00,202.75,Gourmet Foods & Coffee,5,40.55
C1126,INV-601159,2025-07-18 00:00:00,144.96,Beauty & Wellness,6,24.16
C1614,INV-602729,2025-07-18 00:00:00,121.15,Apparel & Designer Wear,1,121.15
C1614,INV-602729,2025-07-18 00:00:00,128.96,Beauty & Wellness,1,128.96
C1123,INV-601133,2025-07-18 00:00:00,87.96,Gourmet Foods & Coffee,2,43.98
C1123,INV-601133,2025-07-18 00:00:00,74.76,Beauty & Wellness,2,37.38
C1614,INV-602729,2025-07-18 00:00:00,78.57,Home & Smart Living,1,78.57
C1123,INV-601133,2025-07-18 00:00:00,40.4,Gourmet Foods & Coffee,1,40.4
C1024,INV-600233,2025-07-19 00:00:00,224.24,Sports & Outdoors,1,224.24
C1176,INV-601540,2025-07-19 00:00:00,110.04,Home & Smart Living,2,55.02
C1176,INV-601540,2025-07-19 00:00:00,99.32,Sports & Outdoors,1,99.32
C1165,INV-601455,2025-07-19 00:00:00,84.03,Electronics & Gadgets,1,84.03
C1165,INV-601455,2025-07-19 00:00:00,101.51,Home & Smart Living,1,101.51
C1142,INV-601280,2025-07-19 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1149,INV-601336,2025-07-19 00:00:00,77.04,Home & Smart Living,1,77.04
C1074,INV-600732,2025-07-19 00:00:00,320.04,Home & Smart Living,7,45.72
C1149,INV-601336,2025-07-19 00:00:00,84.18,Beauty & Wellness,1,84.18
C1142,INV-601280,2025-07-19 00:00:00,86.87,Apparel & Designer Wear,1,86.87
C1142,INV-601280,2025-07-19 00:00:00,91.77,Sports & Outdoors,1,91.77
C1492,INV-602355,2025-07-19 00:00:00,74.98,Sports & Outdoors,1,74.98
C1165,INV-601455,2025-07-19 00:00:00,102.48,Home & Smart Living,1,102.48
C1024,INV-600233,2025-07-19 00:00:00,123.82,Gourmet Foods & Coffee,2,61.91
C1430,INV-602166,2025-07-19 00:00:00,79.51,Home & Smart Living,1,79.51
C1450,INV-602229,2025-07-20 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1011,INV-600104,2025-07-20 00:00:00,155.87,Home & Smart Living,1,155.87
C1011,INV-600104,2025-07-20 00:00:00,202.34,Sports & Outdoors,1,202.34
C1008,INV-600072,2025-07-20 00:00:00,116.44,Sports & Outdoors,2,58.22
C1079,INV-600780,2025-07-20 00:00:00,72.99,Sports & Outdoors,1,72.99
C1450,INV-602229,2025-07-20 00:00:00,36.0,Beauty & Wellness,2,18.0
C1437,INV-602190,2025-07-20 00:00:00,80.03,Sports & Outdoors,1,80.03
C1437,INV-602190,2025-07-20 00:00:00,39.49,Apparel & Designer Wear,1,39.49
C1079,INV-600780,2025-07-20 00:00:00,116.6,Gourmet Foods & Coffee,2,58.3
C1008,INV-600072,2025-07-20 00:00:00,144.05,Apparel & Designer Wear,1,144.05
C1079,INV-600780,2025-07-20 00:00:00,130.81,Electronics & Gadgets,1,130.81
C1008,INV-600072,2025-07-20 00:00:00,113.41,Sports & Outdoors,1,113.41
C1192,INV-601660,2025-07-20 00:00:00,77.71,Electronics & Gadgets,1,77.71
C1192,INV-601660,2025-07-20 00:00:00,98.21,Sports & Outdoors,1,98.21
C1192,INV-601660,2025-07-20 00:00:00,100.87,Electronics & Gadgets,1,100.87
C1145,INV-601305,2025-07-21 00:00:00,67.11,Electronics & Gadgets,1,67.11
C1495,INV-602364,2025-07-21 00:00:00,169.62,Gourmet Foods & Coffee,2,84.81
C1010,INV-600094,2025-07-21 00:00:00,129.74,Home & Smart Living,2,64.87
C1010,INV-600094,2025-07-21 00:00:00,72.0,Beauty & Wellness,4,18.0
C1132,INV-601204,2025-07-21 00:00:00,244.4,Gourmet Foods & Coffee,13,18.8
C1193,INV-601666,2025-07-21 00:00:00,75.05,Beauty & Wellness,1,75.05
C1564,INV-602475,2025-07-21 00:00:00,104.62,Home & Smart Living,1,104.62
C1564,INV-602475,2025-07-21 00:00:00,102.9,Beauty & Wellness,5,20.58
C1145,INV-601305,2025-07-21 00:00:00,85.79,Beauty & Wellness,1,85.79
C1193,INV-601666,2025-07-21 00:00:00,127.45,Sports & Outdoors,1,127.45
C1564,INV-602475,2025-07-21 00:00:00,98.47,Sports & Outdoors,1,98.47
C1010,INV-600094,2025-07-21 00:00:00,106.94,Home & Smart Living,1,106.94
C1186,INV-601612,2025-07-21 00:00:00,117.76,Apparel & Designer Wear,1,117.76
C1186,INV-601612,2025-07-21 00:00:00,89.3,Apparel & Designer Wear,1,89.3
C1140,INV-601260,2025-07-22 00:00:00,80.28,Gourmet Foods & Coffee,3,26.76
C1030,INV-600292,2025-07-22 00:00:00,127.14,Gourmet Foods & Coffee,2,63.57
C1030,INV-600292,2025-07-22 00:00:00,129.63,Home & Smart Living,1,129.63
C1125,INV-601150,2025-07-22 00:00:00,57.42,Apparel & Designer Wear,1,57.42
